ids,score
186085,0.1511
2318,0.3982
9980,0.5596
116025,0.4212
91634,0.4071
128380,0.1034
260410,0.3119
22552,0.408
32954,0.2041
265010,0.0262
7707,0.5737
193306,0.1068
30743,0.0006
90338,0.4338
31566,0.3077
126817,0.2226
66899,0.6794
135222,0.3031
208538,0.0628
172236,0.7778
284342,0.0621
47184,0.0662
40436,0.4456
192127,0.2055
58796,0.0998
96181,0.4559
13667,0.6098
300968,0.1207
267672,0.0309
257676,0.0018
281029,0.1939
109487,0.45
11419,0.5773
99639,0.4701
181959,0.0896
207130,0.1873
274420,0.0501
196315,0.0436
108744,0.4445
207940,0.0023
184064,0.1985
163357,0.3302
198353,0.1514
59836,0.7388
132888,0.2288
204631,0.0051
210633,0.0491
34667,0.4811
122778,0.4818
209746,0.2534
80182,0.3547
285246,0.3516
291277,0.0932
134777,0.22
5800,0.0178
266840,0.5116
264231,0.0191
56210,0.551
9035,0.5908
210800,0.0004
72676,0.5696
143258,0.2948
63380,0.4056
19193,0.4479
97043,0.375
64384,0.3736
248276,0.0738
68689,0.0839
264172,0.1241
198493,0.1083
20374,0.64
53087,0.7157
159835,0.5936
121068,0.4461
129533,0.2872
245665,0.2941
152712,0.3897
191013,0.1296
268049,0.3944
124531,0.5694
172061,0.6784
216503,0.0003
106156,0.1368
23940,0.1134
135916,0.2732
298415,0.0006
34675,0.5271
20306,0.225
88130,0.4364
305124,0.0299
93847,0.312
100111,0.1848
180058,0.3673
85316,0.334
143761,0.4734
298055,0.066
238535,0.0471
16627,0.6942
154326,0.8085
225909,0.0001
75142,0.592
278866,0.337
66944,0.2246
54062,0.3007
141236,0.1445
132112,0.5566
28007,0.3432
303977,0.0791
262498,0.245
80407,0.3832
227082,0.104
122438,0.437
98129,0.5017
73983,0.3603
129962,0.0529
202616,0.0964
196432,0.1108
192042,0.0106
278765,0.1092
130327,0.1795
98847,0.2153
229757,0.0184
142058,0.4837
169681,0.8282
177728,0.1276
182046,0.0719
191461,0.1241
76011,0.3462
142712,0.0004
288801,0.0604
76738,0.6149
130878,0.5553
38052,0.4191
171831,0.7861
25271,0.5021
256840,0.1398
193540,0.1154
282069,0.1698
298264,0.3712
181082,0.1052
95927,0.3908
142342,0.5758
182603,0.1663
283206,0.3059
5043,0.7037
195209,0.046
28611,0.0
188945,0.0592
40205,0.4666
94306,0.4564
79488,0.455
269732,0.0511
84747,0.4407
155665,0.7024
148284,0.0939
286324,0.1532
13170,0.4303
244066,0.0098
31947,0.3863
184988,0.0106
156737,0.6082
107938,0.2306
160527,0.6265
109260,0.3078
111444,0.2968
10980,0.6354
151667,0.3561
128219,0.1654
86719,0.5353
232359,0.2393
126115,0.055
60615,0.4191
29297,0.6005
163544,0.4068
296043,0.1302
37521,0.6031
178465,0.0208
32134,0.4349
216993,0.2519
269089,0.0003
270525,0.2401
150233,0.1201
111633,0.2311
45919,0.6191
12803,0.3998
80404,0.1903
304838,0.1408
204839,0.1622
188912,0.1003
88823,0.2768
252735,0.2304
53707,0.4009
145532,0.0581
111528,0.2464
162991,0.4924
127118,0.2358
255717,0.0137
254467,0.0153
291276,0.1732
58201,0.2704
10302,0.5007
69511,0.5108
164460,0.5045
2558,0.2158
217353,0.0028
136953,0.4714
157176,0.7639
285440,0.064
292579,0.2199
246415,0.0479
201824,0.1469
14895,0.6708
137768,0.4578
219778,0.1153
208448,0.288
251654,0.1105
89187,0.2742
126681,0.144
74112,0.7639
274106,0.0264
3709,0.2989
34218,0.4355
192554,0.0307
169894,0.5766
284468,0.0003
204238,0.1915
147498,0.5168
216367,0.2538
242928,0.0006
123965,0.2579
12668,0.2095
226282,0.0187
14215,0.0233
241748,0.3149
23083,0.8908
216190,0.015
299431,0.0003
94317,0.0632
282495,0.0044
195574,0.1046
160457,0.396
100966,0.3761
86705,0.2118
132477,0.4706
170982,0.0018
215971,0.0312
114249,0.0002
48318,0.7844
298768,0.0028
86098,0.4035
247925,0.4712
296854,0.1316
153910,0.3797
116441,0.3154
104229,0.5955
118322,0.3001
152568,0.2965
67178,0.5967
127999,0.1058
157654,0.6067
208477,0.0006
35399,0.0212
200060,0.0156
299562,0.2753
254962,0.1338
136282,0.5244
151679,0.5443
101017,0.5703
204344,0.0278
201435,0.0006
219353,0.2653
185105,0.3062
92068,0.1351
288434,0.4056
214278,0.098
201136,0.1927
111692,0.4075
136999,0.6066
9364,0.5319
90838,0.3721
251677,0.0788
116913,0.0867
102475,0.1946
163790,0.0008
182449,0.0062
169567,0.8224
217699,0.1973
254548,0.0425
10036,0.8292
75706,0.4382
170575,0.3733
80795,0.5876
213042,0.0014
229843,0.0583
283493,0.1116
194070,0.0011
172392,0.7624
117941,0.4821
81287,0.5321
114354,0.4635
63423,0.074
44791,0.5601
171705,0.6745
232582,0.1269
106992,0.4435
305657,0.1033
84561,0.1049
39610,0.0155
100071,0.3523
78071,0.3332
215402,0.3826
118602,0.2847
68340,0.3088
291951,0.0004
218030,0.0532
195650,0.1137
1025,0.2468
226966,0.1095
187069,0.0146
169374,0.2635
201449,0.0293
208455,0.0749
87174,0.4524
101903,0.3021
129000,0.2013
59855,0.7113
118884,0.4138
231332,0.0106
102011,0.2072
37778,0.4171
168004,0.7214
234451,0.0935
56768,0.0004
55592,0.5081
69782,0.7374
165327,0.7901
155125,0.7032
189888,0.0359
166146,0.5794
184142,0.0152
139766,0.6544
18964,0.2539
275299,0.3756
37671,0.6715
120126,0.0997
30173,0.2973
163428,0.7398
232519,0.1695
64357,0.1653
274982,0.335
182989,0.0679
6788,0.3259
175447,0.076
247622,0.1414
31087,0.6155
52409,0.3445
277188,0.0028
221013,0.0004
34257,0.4764
243352,0.4103
153382,0.3352
195590,0.0932
168576,0.279
291260,0.1022
147113,0.5083
17913,0.3199
37463,0.6583
232483,0.4278
225778,0.0443
147107,0.2603
175042,0.0286
225972,0.1058
173128,0.7124
77157,0.6153
165040,0.6294
34367,0.4565
86519,0.1929
110911,0.111
101951,0.1008
219107,0.0365
153987,0.4668
97884,0.5418
159603,0.4005
283823,0.0772
139678,0.1936
131872,0.3612
85750,0.5189
290315,0.3025
281464,0.0927
292330,0.0346
77922,0.3359
262003,0.2508
224795,0.01
215281,0.0001
32831,0.4171
171096,0.5498
181324,0.055
286963,0.3584
28285,0.0199
284110,0.119
228358,0.1703
93014,0.4972
6192,0.5319
114817,0.4672
282040,0.2848
156838,0.7618
94352,0.5279
20591,0.134
178771,0.1448
136251,0.3091
284570,0.0303
223674,0.01
245990,0.1424
87176,0.5148
34614,0.4607
87923,0.188
148141,0.5773
251980,0.3603
97585,0.3756
30137,0.7849
168361,0.7382
224306,0.1047
74869,0.3071
84432,0.2716
178946,0.1082
98080,0.4698
29737,0.0042
213862,0.0334
154734,0.5386
301079,0.0824
220724,0.0296
187182,0.1967
1814,0.6932
149494,0.5189
209693,0.0109
4484,0.6246
269173,0.4799
258936,0.0672
178552,0.0039
180754,0.0067
17125,0.2294
145088,0.3222
267110,0.0309
114028,0.4085
27124,0.1054
274532,0.1368
208499,0.1107
80276,0.0995
181867,0.1281
110878,0.1088
214650,0.0172
136745,0.2329
244634,0.031
269443,0.1697
173101,0.4909
89109,0.0114
210261,0.2256
120226,0.2154
259034,0.1666
129067,0.4074
296431,0.0113
81554,0.3783
89575,0.4662
13849,0.2032
140802,0.4004
106919,0.4035
164576,0.7844
3298,0.0642
230428,0.0299
92746,0.2107
133003,0.4788
11321,0.4842
79263,0.4506
78360,0.2668
82016,0.0889
58735,0.2746
266921,0.0386
92661,0.3506
59048,0.1435
266803,0.0006
97173,0.3971
74590,0.7214
273253,0.2699
63539,0.7557
97277,0.3495
271143,0.1147
219595,0.106
282361,0.1304
263694,0.0165
128805,0.2433
270648,0.1806
131907,0.1986
148243,0.3386
82598,0.2627
7112,0.1752
86560,0.1634
15564,0.2107
234611,0.0006
190356,0.1092
187775,0.0181
197471,0.2625
15152,0.4272
242581,0.0479
140616,0.4325
296988,0.014
74787,0.4732
259115,0.0942
93189,0.3154
25402,0.1057
34000,0.5319
202563,0.11
297096,0.1728
23998,0.5236
144876,0.4662
199330,0.1196
241928,0.2101
263870,0.0674
125946,0.5243
23929,0.413
154034,0.2168
228187,0.0455
81545,0.1285
119739,0.0039
239262,0.0662
95611,0.3821
43837,0.5674
245433,0.0096
262641,0.0042
161624,0.6921
7572,0.2675
40242,0.5587
93491,0.346
222501,0.3053
25120,0.6096
21033,0.5068
177958,0.0447
222537,0.1157
73544,0.4481
116457,0.4818
32922,0.1385
203758,0.0021
218843,0.0441
169798,0.7501
298494,0.0888
250863,0.0023
13360,0.5383
98786,0.6283
179572,0.0
84383,0.5081
2997,0.2333
271163,0.0972
54731,0.6267
12699,0.5737
184640,0.0226
171746,0.817
220762,0.013
142547,0.235
106989,0.0006
204877,0.0307
177820,0.0449
136601,0.1383
151509,0.1763
287206,0.0135
175896,0.0837
189845,0.0443
153351,0.4559
163602,0.6721
11757,0.6314
258199,0.0109
146718,0.3209
43612,0.5538
260363,0.2159
136284,0.4006
26411,0.5776
97964,0.2802
199972,0.0043
225915,0.0028
210971,0.0808
155493,0.5515
33550,0.2507
21412,0.0836
208820,0.1345
295291,0.1859
54686,0.2202
75709,0.7499
161110,0.0003
100125,0.4887
63331,0.5148
153398,0.3038
29901,0.8093
218390,0.0463
61130,0.6252
226097,0.04
232112,0.2247
151337,0.2385
125682,0.4847
249460,0.2836
141275,0.1849
270609,0.072
200006,0.366
301506,0.1927
58743,0.362
297339,0.1111
96960,0.6167
9518,0.4113
75885,0.3505
133059,0.3188
104854,0.4107
18924,0.2016
253577,0.1024
5245,0.2661
253613,0.0135
205126,0.3036
113022,0.2058
238972,0.2623
150453,0.0511
187177,0.2471
105258,0.181
176861,0.0199
1401,0.234
168865,0.7516
1367,0.5794
143125,0.414
148183,0.3934
300681,0.3934
57139,0.5045
279500,0.076
105960,0.4154
75738,0.2024
57384,0.0581
69143,0.6623
188707,0.0513
285068,0.0903
210658,0.1738
268476,0.1025
237936,0.1287
8077,0.3756
272709,0.0153
123979,0.5225
104715,0.7056
57456,0.4937
121933,0.122
169623,0.6836
214707,0.4067
227539,0.1418
71158,0.6858
131650,0.1612
102102,0.2939
275411,0.1752
130629,0.5081
22292,0.1381
205207,0.1662
190141,0.0076
269583,0.1236
97875,0.3616
103131,0.4507
305320,0.0231
138840,0.1961
140182,0.268
35259,0.5231
269100,0.1316
253747,0.0
156366,0.8042
142818,0.2363
120441,0.4103
156835,0.8001
277821,0.4714
285894,0.1973
88724,0.2259
279272,0.0125
269088,0.157
148574,0.0936
99441,0.3707
47276,0.7309
296798,0.1229
205132,0.0876
148003,0.4011
98500,0.338
152412,0.3985
249792,0.0662
55775,0.8276
119984,0.1357
281846,0.0241
120773,0.1633
101346,0.2376
187995,0.1237
200798,0.0205
246548,0.0006
168799,0.5752
220326,0.1835
36055,0.6234
177168,0.0837
301215,0.1445
114856,0.2464
106439,0.3639
105547,0.2748
144233,0.3972
297706,0.1847
191954,0.1563
226375,0.0296
220990,0.0645
291121,0.1788
168453,0.7424
290640,0.0609
172102,0.7009
157542,0.7014
299062,0.0204
157698,0.7056
77671,0.5039
105657,0.0028
175402,0.2231
300041,0.1201
260149,0.0008
138898,0.6397
115485,0.2724
124012,0.475
202744,0.0006
271465,0.0071
88359,0.3752
220452,0.006
91980,0.2287
102458,0.4521
79279,0.5483
137378,0.4333
7644,0.0004
191286,0.4052
115198,0.5261
249971,0.0913
86703,0.3512
15932,0.851
1165,0.6343
271444,0.0
17084,0.0086
114377,0.2353
275619,0.5058
237463,0.1373
76787,0.0122
70953,0.4851
74479,0.2717
14282,0.4376
35368,0.4528
51018,0.369
73978,0.1692
255640,0.1302
154704,0.6883
195422,0.0028
15183,0.4924
189987,0.4576
197923,0.1763
234368,0.1049
48994,0.8468
123349,0.1663
62384,0.1846
254103,0.2929
264695,0.0509
89293,0.2334
253982,0.0156
117184,0.402
213279,0.1671
210613,0.0832
86416,0.5597
117957,0.4826
27709,0.5545
294542,0.1622
235295,0.1251
177835,0.0004
222625,0.2548
78501,0.2544
296693,0.1217
71401,0.6743
14324,0.4498
84517,0.046
133509,0.5667
285912,0.0418
31426,0.6285
168166,0.7189
112596,0.2202
155623,0.7153
244,0.006
185975,0.1486
261818,0.0106
109270,0.0648
10983,0.4909
158133,0.4963
78178,0.4317
203162,0.4614
276122,0.0002
273372,0.1495
123478,0.264
113040,0.1253
33760,0.4232
302758,0.3067
227829,0.3907
113697,0.5908
78044,0.3957
188185,0.1114
129279,0.5712
31322,0.3006
88032,0.4282
4597,0.3501
46007,0.4349
238973,0.176
85416,0.2172
159400,0.2858
179614,0.1545
179192,0.0349
217884,0.0369
39005,0.3299
156483,0.788
144299,0.2412
281052,0.0174
38478,0.6744
49656,0.031
241600,0.1307
129856,0.5718
183803,0.0169
32536,0.4485
205238,0.2351
212178,0.5858
96116,0.2517
36192,0.3
134841,0.2278
163262,0.0902
72175,0.531
74067,0.6912
129382,0.5756
45163,0.3936
215665,0.2563
202232,0.3491
95643,0.4807
267773,0.0246
33639,0.471
262897,0.045
222000,0.0788
14319,0.5134
301863,0.1913
44089,0.3509
211595,0.0003
119191,0.4943
60505,0.2419
261367,0.2835
277718,0.0684
286260,0.1416
196678,0.0845
133556,0.1251
144648,0.497
119387,0.524
208375,0.0023
59270,0.4168
221038,0.1082
12336,0.657
142884,0.3798
31584,0.1106
191347,0.081
9624,0.5166
50253,0.1121
270324,0.0648
145790,0.3932
82703,0.3827
164525,0.6854
87727,0.5746
106291,0.1251
102356,0.4925
251880,0.0634
25685,0.7553
134006,0.3832
161477,0.5289
278518,0.1676
47410,0.2795
127904,0.0855
66311,0.0083
178606,0.0006
291489,0.1703
243510,0.0948
175409,0.0039
185941,0.2619
108229,0.391
166963,0.6852
84092,0.2772
172813,0.7608
58308,0.4929
38575,0.5389
154428,0.6662
56583,0.3932
77805,0.3018
67070,0.4676
25457,0.6683
160514,0.0293
285806,0.1099
81784,0.7383
35715,0.5062
25919,0.45
190342,0.0086
303915,0.4436
286142,0.2358
97009,0.4435
262052,0.121
262407,0.18
284797,0.1848
93995,0.3364
160234,0.5837
185957,0.0004
133328,0.5624
220184,0.1613
26704,0.4714
88721,0.6183
289952,0.1775
121645,0.3138
6818,0.2753
231946,0.0913
1675,0.4499
186505,0.1165
212485,0.226
173405,0.0098
3207,0.4064
64638,0.6914
227913,0.0512
124870,0.3788
117094,0.3438
100411,0.2515
143151,0.2762
9454,0.2199
87555,0.3494
125151,0.2619
72452,0.4278
134471,0.4088
198544,0.2872
82732,0.4255
28505,0.2123
48251,0.5234
123444,0.1269
150003,0.5332
190590,0.0995
282823,0.0159
252233,0.0268
173924,0.0061
252536,0.3521
216364,0.3111
86260,0.5378
287718,0.354
156705,0.0
126505,0.3984
22825,0.39
298664,0.04
82655,0.542
198760,0.1314
29719,0.4931
19203,0.1908
244930,0.139
257953,0.0609
278312,0.0964
108727,0.3615
45862,0.406
297886,0.111
283437,0.0796
268843,0.2369
97248,0.2527
123957,0.4544
208531,0.3607
234913,0.0023
141640,0.0837
169966,0.4977
271375,0.4945
89700,0.2691
252924,0.1015
55413,0.433
244149,0.0004
264799,0.013
227274,0.3225
296879,0.0018
176290,0.0995
64373,0.6674
273292,0.0
114290,0.2183
160613,0.4616
101251,0.2304
296411,0.0406
101943,0.0212
269523,0.0964
197544,0.1646
128632,0.329
98997,0.0036
283729,0.0995
264277,0.3916
257131,0.1838
3791,0.3354
52302,0.3506
241946,0.0006
217768,0.0446
210040,0.5818
40624,0.4642
194642,0.0048
142082,0.5584
135000,0.2429
8523,0.1654
230065,0.0881
2655,0.0479
235045,0.0565
345,0.1799
274749,0.0619
2491,0.3286
130551,0.2443
98077,0.4732
28090,0.1316
140584,0.2546
127688,0.2874
110629,0.4139
19538,0.3672
109909,0.0579
104422,0.3013
191335,0.1448
261295,0.0619
148761,0.5629
176128,0.2334
11369,0.2676
304157,0.4325
288534,0.0006
98742,0.2032
66228,0.803
31393,0.4317
304415,0.0826
177761,0.1973
270674,0.1486
245286,0.2155
209406,0.0363
298993,0.378
227401,0.4134
34443,0.4646
93044,0.3787
107970,0.5195
6195,0.5998
188466,0.1842
186674,0.1357
146729,0.1809
209680,0.0851
220659,0.4926
254128,0.1093
150327,0.173
132190,0.1841
248492,0.115
7153,0.3072
66776,0.5243
254086,0.1465
123326,0.4835
118252,0.5159
219481,0.0158
247848,0.0131
145860,0.5866
246909,0.1927
202934,0.181
272013,0.0786
9225,0.3783
112919,0.3843
74026,0.4089
233002,0.0035
44230,0.8714
16399,0.1122
197913,0.0074
123491,0.3495
16749,0.0951
157438,0.449
7971,0.4926
294154,0.1051
129021,0.4936
120419,0.5597
146681,0.3102
268569,0.1192
139888,0.556
263346,0.1026
166356,0.8367
270605,0.0581
180772,0.0612
173849,0.1899
175628,0.0901
272536,0.1333
261753,0.1027
116524,0.41
287996,0.0625
171930,0.5109
153112,0.4906
102209,0.3681
24637,0.2701
190280,0.1282
131391,0.15
260754,0.0587
211583,0.1338
248260,0.2334
101465,0.3648
125696,0.3541
155268,0.7163
188603,0.1702
221094,0.1229
91480,0.1936
182652,0.2583
190416,0.0116
76672,0.3132
49922,0.5548
90990,0.3471
255043,0.2721
21705,0.5415
219279,0.0006
207848,0.1867
163869,0.0017
113289,0.3677
205189,0.236
31381,0.6478
33197,0.7238
82586,0.3959
47762,0.0026
213062,0.0896
102347,0.4571
142321,0.2803
208231,0.0003
136141,0.5381
215559,0.5553
184941,0.1621
117766,0.5727
95405,0.413
284696,0.0722
123137,0.6802
173485,0.0381
11842,0.5836
97896,0.3263
282254,0.1437
167974,0.8331
111014,0.0714
255385,0.2705
118482,0.4317
279360,0.0
10363,0.3836
201398,0.1215
189781,0.0832
223219,0.3023
279955,0.2526
130749,0.2294
271418,0.006
121846,0.3359
165435,0.5686
54897,0.6614
208205,0.1351
173504,0.1763
269612,0.0786
295555,0.3625
71626,0.2524
218524,0.0017
212588,0.0004
209238,0.1003
46647,0.4254
269294,0.0353
78398,0.4474
107025,0.413
152721,0.4235
60055,0.064
267956,0.2041
141027,0.4142
83623,0.3839
7235,0.5541
56096,0.5516
125651,0.0226
32906,0.5462
78134,0.3199
36908,0.2254
69136,0.4085
25298,0.0008
137233,0.4563
202082,0.028
151606,0.4675
301003,0.0896
39783,0.6386
51936,0.1474
275513,0.0925
118475,0.5185
196178,0.127
295301,0.1404
87141,0.055
118446,0.3217
44650,0.4422
142012,0.4956
134575,0.0821
166088,0.8797
205726,0.1289
120755,0.4515
286086,0.0148
165716,0.8476
5869,0.2024
175589,0.2845
2310,0.0006
283381,0.0392
131310,0.4069
218584,0.3557
217841,0.1121
83884,0.5527
180839,0.0026
296558,0.0218
199842,0.1065
37236,0.6069
234386,0.0954
282699,0.1256
267308,0.1221
223084,0.0037
92326,0.2369
263895,0.4074
301671,0.0475
103644,0.0147
138275,0.3304
90853,0.5367
194733,0.1432
18376,0.7979
142103,0.4578
152188,0.2603
40429,0.3129
91003,0.5082
297658,0.3425
108950,0.5421
166437,0.7622
83582,0.3102
100531,0.3247
238410,0.0106
299385,0.1584
15095,0.4435
147097,0.1081
169659,0.3799
67611,0.505
151579,0.6688
39078,0.4635
17611,0.3471
123481,0.3453
264848,0.0346
101086,0.4113
92710,0.2733
133936,0.1336
166256,0.7797
5057,0.5226
56811,0.4894
28794,0.5335
26663,0.4454
296619,0.1741
205028,0.3088
19457,0.1671
66015,0.7563
255130,0.0004
86806,0.2545
75411,0.2259
140639,0.1394
51331,0.2374
241504,0.4086
206809,0.34
22361,0.5954
176348,0.0042
29004,0.5766
116376,0.1945
182479,0.2313
36182,0.3048
184363,0.1231
29597,0.4025
39873,0.5421
97756,0.1201
125891,0.1611
105403,0.343
105870,0.3944
138955,0.1636
138404,0.2087
13777,0.5364
89645,0.413
5064,0.1938
219511,0.0939
101274,0.1914
186860,0.1834
207925,0.1267
296126,0.0361
161020,0.5537
109646,0.1985
130025,0.2495
303928,0.0268
168883,0.8094
170770,0.0544
82038,0.1289
222503,0.077
140764,0.1128
294335,0.141
175788,0.0617
288974,0.2126
213206,0.1303
230650,0.0018
192972,0.0936
38925,0.4271
187948,0.0293
98207,0.3651
167254,0.6436
224195,0.1374
303276,0.093
200732,0.033
188748,0.1633
40672,0.4618
104029,0.2861
74664,0.0207
259728,0.2257
70559,0.433
136126,0.3096
284416,0.0846
228421,0.0609
54681,0.6524
34168,0.5523
280324,0.2409
94512,0.4182
66808,0.1933
76138,0.4821
180104,0.174
80946,0.4505
300943,0.0333
157281,0.551
108889,0.4343
301320,0.0406
173862,0.0106
226752,0.0006
74214,0.4897
183820,0.0447
13619,0.509
33824,0.4557
249356,0.134
87880,0.4614
92997,0.229
206387,0.2386
125503,0.3106
222165,0.2606
228166,0.111
186832,0.1912
301956,0.2334
144611,0.3769
23573,0.6573
114440,0.345
206155,0.1058
248021,0.3316
24059,0.5575
298605,0.4357
288869,0.1128
234395,0.3197
294507,0.0123
69765,0.6254
129101,0.2114
40115,0.4287
116130,0.3906
132181,0.2631
252781,0.2267
125080,0.5088
65574,0.5849
48938,0.594
43497,0.475
116118,0.5242
161163,0.338
238854,0.0212
57877,0.3661
49077,0.2443
115634,0.6068
199270,0.1892
55001,0.5972
240965,0.0092
138592,0.3472
177717,0.4835
115679,0.3079
225835,0.3657
2999,0.2526
107069,0.4219
11960,0.0867
45677,0.137
46736,0.6071
71355,0.1988
287369,0.0
198824,0.0948
55350,0.6162
152426,0.43
98249,0.2612
55555,0.7685
13192,0.3956
48576,0.3904
197971,0.0941
50946,0.8222
209838,0.1956
129568,0.1867
64338,0.4607
302986,0.0642
236346,0.1357
17160,0.2423
186186,0.2496
194626,0.0995
29900,0.5545
156211,0.7543
40637,0.586
230755,0.1894
65351,0.4425
120423,0.1245
146731,0.1391
70739,0.3774
117929,0.5
158224,0.2583
183606,0.0447
99412,0.1825
163530,0.1087
212953,0.0609
269446,0.2749
237922,0.2767
93975,0.3023
294892,0.0638
204745,0.0519
82700,0.2984
89878,0.2016
67110,0.384
112757,0.0291
145406,0.2293
79832,0.3418
255669,0.0511
189875,0.0591
67895,0.1486
288113,0.1613
156361,0.6692
291386,0.0187
301659,0.1728
207587,0.0244
156373,0.575
127679,0.1368
6674,0.259
265777,0.0065
188125,0.1932
288536,0.0987
56618,0.4241
263922,0.1353
197032,0.0343
181613,0.0003
279615,0.2362
89128,0.2203
294019,0.0749
77314,0.5991
1954,0.0316
156277,0.6397
266486,0.1404
165092,0.6649
57732,0.0035
191885,0.1105
77080,0.3234
145367,0.0335
73290,0.7323
207683,0.0518
185160,0.4325
155989,0.7924
3346,0.0068
22471,0.4932
276128,0.2205
292939,0.0558
101444,0.5597
10096,0.2076
233841,0.0395
5424,0.5278
66420,0.6743
161193,0.0037
57983,0.5161
113722,0.0684
243146,0.0002
138233,0.254
153790,0.7103
173120,0.5316
277272,0.0092
32583,0.6682
283647,0.0199
128943,0.3445
136694,0.4043
30065,0.4201
275992,0.0486
182616,0.3544
279691,0.0689
43505,0.1852
122065,0.3909
262815,0.077
210057,0.0345
302024,0.0684
9396,0.2531
162599,0.1967
144956,0.4804
268354,0.0257
214384,0.0463
150859,0.0501
121710,0.3956
163654,0.5793
205081,0.0621
227310,0.1134
81645,0.5243
278754,0.142
147711,0.355
234464,0.0519
56172,0.0091
202708,0.1529
70752,0.557
145935,0.1711
203315,0.0039
262369,0.2491
7790,0.6437
286667,0.4346
122695,0.3691
82539,0.6079
263426,0.2645
233650,0.2714
1612,0.658
55294,0.215
193271,0.0711
217052,0.1219
167950,0.0208
106539,0.2022
97745,0.2267
21737,0.5887
42258,0.256
192966,0.1119
187123,0.0812
148142,0.3506
285384,0.015
151855,0.4866
268782,0.0035
278560,0.0825
285187,0.2728
92460,0.2349
273500,0.111
168936,0.7532
191853,0.0332
208281,0.1985
237289,0.0486
126428,0.5333
261433,0.0628
232727,0.0998
80540,0.2552
281822,0.3246
141163,0.4926
257541,0.3787
134978,0.0313
6758,0.5293
87018,0.1395
57943,0.5538
228966,0.0609
173558,0.2475
122729,0.3172
240382,0.0182
292800,0.0355
292053,0.0795
186199,0.1015
266422,0.1202
243674,0.1766
220516,0.0002
54945,0.3716
31955,0.1424
292759,0.1066
129689,0.2403
250847,0.0788
127924,0.474
47772,0.7399
146822,0.4604
77444,0.3462
237182,0.1052
99959,0.4142
274164,0.3819
229751,0.0444
141229,0.4455
154945,0.7115
2432,0.2387
39465,0.7563
225284,0.143
41604,0.0002
100715,0.4723
146834,0.3933
120398,0.2278
118476,0.5354
257243,0.113
135666,0.1093
129805,0.3909
208214,0.0425
109020,0.1759
13456,0.3655
258970,0.0006
196257,0.3246
143667,0.1845
153954,0.4894
139507,0.0025
229438,0.0001
216366,0.0756
67161,0.3719
50285,0.7104
238741,0.0025
265078,0.1063
195468,0.0545
274599,0.0291
29642,0.3053
51193,0.2027
85958,0.3247
288073,0.1157
261877,0.1781
181804,0.0027
305089,0.1027
266784,0.0935
69900,0.4795
288554,0.0117
157664,0.1846
243374,0.1782
209062,0.0351
100206,0.6173
112556,0.4668
302993,0.1448
120587,0.2341
10488,0.4819
272381,0.1068
138301,0.2246
171454,0.2467
121953,0.5566
264050,0.0072
96049,0.5679
106069,0.3932
302264,0.1147
66961,0.6722
165558,0.7839
90139,0.411
6169,0.497
96620,0.2315
141213,0.3073
141550,0.5219
124276,0.4209
109376,0.288
189207,0.0324
15655,0.2897
238965,0.1153
156089,0.4483
162301,0.3495
284032,0.1339
141654,0.2802
76731,0.366
26998,0.3691
263791,0.145
247728,0.1459
14314,0.1742
209329,0.0035
158250,0.5545
126576,0.4852
5950,0.5549
246878,0.1302
7892,0.4774
140643,0.256
293133,0.0671
194862,0.0059
57969,0.4278
37026,0.3913
183007,0.0001
144902,0.1898
162861,0.1823
296440,0.1457
234676,0.1046
17102,0.2288
29416,0.3849
126941,0.2496
86840,0.1025
269285,0.0096
198333,0.1241
20449,0.3059
82304,0.4323
30922,0.3909
7895,0.5255
193883,0.341
182736,0.1419
140442,0.4848
33224,0.013
95841,0.2039
221235,0.0479
28426,0.3832
44690,0.6128
230101,0.157
197414,0.2602
130206,0.1672
22934,0.2852
34445,0.475
151234,0.5576
170500,0.753
191446,0.1867
43400,0.2683
893,0.4069
21761,0.3616
266570,0.0914
192913,0.114
58674,0.2087
142106,0.2619
301087,0.2127
292222,0.446
129959,0.2756
169600,0.7188
37651,0.0381
233506,0.0178
270493,0.0164
70203,0.6156
157553,0.8287
110203,0.1703
260568,0.0392
29978,0.249
30535,0.4866
130170,0.3163
255320,0.104
13534,0.2025
88181,0.2061
48091,0.0048
205114,0.0488
196953,0.0
281397,0.1099
168378,0.8894
84928,0.4872
294421,0.3069
273883,0.2573
61761,0.4186
194575,0.1058
302683,0.1972
299295,0.1218
210492,0.0565
291812,0.1603
98231,0.4887
262626,0.0693
81381,0.0669
49782,0.6267
168780,0.684
254576,0.106
149922,0.4926
95948,0.3544
142411,0.4097
150144,0.5093
73440,0.0301
6985,0.4851
117829,0.4282
38641,0.5622
110962,0.2583
143803,0.2862
241971,0.5267
51649,0.697
155224,0.4945
22233,0.345
90570,0.2859
155011,0.6118
78112,0.0076
275042,0.0756
228180,0.0336
11515,0.5994
206205,0.1266
43474,0.4968
64710,0.1423
286153,0.084
182940,0.0638
12793,0.5168
175830,0.0609
210891,0.1978
250162,0.0777
198611,0.015
57285,0.7591
32175,0.2471
62123,0.5634
240285,0.0677
106846,0.5664
209770,0.18
74890,0.5128
24908,0.6771
47412,0.4612
123366,0.3869
9721,0.1082
260718,0.0155
162492,0.4301
55732,0.6508
195246,0.602
50303,0.1205
63649,0.469
38700,0.1363
143770,0.4134
62852,0.5083
94943,0.0004
115829,0.4891
58355,0.511
